"kelime","anlam"
"şakirt","talebe, öğrenci"
"haslar","Nur talebelerinin önde gelenleri"
"alâkadar","alâkalı, ilgili"
"hararet","coşku"
"hususan","bilhassa, özellikle"
"kıymettar","kıymetli, değerli"
"ahfad","evlâdlar, torunlar"
"ricalen","erkekler"
"nisaen","kadınlar"
"hâlisâne","ihlâslı bir şekilde, karşılık beklemeksizin temiz kalplilikle"
"Lâhika","ek, ilâve; Bediüzzaman ve talebelerinin mektuplarından oluşan kitaplar; Yirmi Yedinci Mektup"
"manzume","vezinli ve kafiyeli söz, şiir"
"medrese-i Nuriye","Risale-i Nur’un okunduğu yerler"
"medar-ı hayret","hayret sebebi"
"lâtif","ince, güzel, hoş"
"inayet","Allah’ın yardımı"
"merhum","rahmete kavuşmuş, vefat etmiş"
"sadakat","bağlılık, sebat"
"iktidar","güç, kudret"
"ihtar","hatırlatma, ikaz"
"hakikaten","gerçekten"
"hatıra-i gaybiye","gayba, bilinmeyene ait hatıralar"
"tasdik","doğrulama, onay"
"nâşir","neşreden, yazıp yayan"
"muvaffak","başarılı"
"gaybî","bilinmeyen"
"tahattur","hatırlama"
"metînane","metin bir şekilde, sağlamlıkla"
"hafîde","kız torun"
"mâsum","günahsız, suçsuz; çocuk"
"şakirt","talebe, öğrenci"
"aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve bağlı"
"bahtiyar","talihli, mutlu"
"vefâkâr","vefâlı, vefâ gösteren"
"faal","çalışkan, hareketli"
"sebatkâr","sebat eden"
"Receb-i Şerif","üç ayların ilki olan mübarek Recep ayı"
"Leyle-i Regaib","Regaib gecesi"
"mukabeleten","karşılık olarak"
"şuhur-u selâse","üç aylar"
"leyâli-i mübareke","mübarek geceler, kandil geceleri"
"şakirt","öğrenci, talebe"
"tebrikname","tebrik yazısı, kutlama yazısı"
"unvan","lâkap"
"senâ","övme, methetme"
"tâdil","düzeltme"
"Lâhika","ek, ilâve; Bediüzzaman ve talebelerinin mektuplarından oluşan kitaplar; Yirmi Yedinci Mektup"
"sarih","açık"
"mevzu","bahis, konu"
"kat’iyen","kesin olarak"
"hodfüruşluk","kendi kendini beğenme, pahalıya satma"
"medih","övgü, şükür"
"sadakat","bağlılık, sebat"
"kanaat","razı olma, inanma"
"emare","belirti, işaret"
"cihetiyle","yönüyle"
"müfritane","aşırı derecede, aşırı olarak"
"tâbir","yorum, ifade"
"hüsn-ü zan","güzel düşünce"
"sükût","sessiz kalma"
"ihlâs Lem’aları","Yirminci ve Yirmi Birinci Lem’alar"
"hıllet","samimî dostluk; takdir edici arkadaşlık"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"uhuvvet","kardeşlik"
"esas","temel"
"müsaade etmek","izin vermek"
"enaniyet","benlik"
"şöhretperest","şöhret düşkünü"
"nazar","bakış, düşünce"
"safiyet","sâfilik, tertemizlik"
"hâlisiyet","samimiyet, saf niyetlilik"
"saniyen","ikinci olarak"
"mâsum","suçsuz, günahsız; çocuk"
"Rehber","Gençlik Rehberi, Risale-i Nur içerisinde bulunan, gençlere ait meselelerden oluşan bir kitapçık"
"Küçük Sözler","Sözler adlı kitaptan ilk dokuz Sözü içine alan kitapçık"
"mesrur","sevinçli, mutlu"
"mâşâallah","Allah dilemiş ve ne güzel yaratmış"
"istikbal","gelecek"
"aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve bağlı"
"şuhur-u mübareke","mübarek aylar"
"şirket-i mâneviye","mânevî şirket, ortaklık"
"inşaallah","Allah izin verirse"
"kudsî","mukaddes, yüce, kutsal"
"lisan","dil"
"bereket","bolluk"
"mecmua","belli bir konuda yazılan yazıların toplandığı eser, kitap, dergi"
"bahtiyar","talihli, mutlu"
"sıhhat","sağlamlık, doğruluk, sağlık"
"elzem","çok gerekli"
"mânidar","mânâlı, anlamlı"
"tevafuk","denk gelme, uygunluk"
"kanaati gelme","razı olma, inanma"
"tashih","düzeltme"
"mukabil","karşılık"
"inâyet-i İlâhiye","Allah’ın inâyeti, yardımı"
"tayınat","erzak, yiyecekler"
"suret","biçim"
"teberrük","bereket vesilesi"
"acip","acayip, tuhaf"
"iktisat","tutumluluk"
"mâsum","günahsız, suçsuz; çocuk"
"nüsha","yazılı bir şeyden çıkarılan kopya"
"üryani erik","ince kabuklu erik türü"
"hararet","susama, susuzluk"
"teskin etme","dindirme, rahatlama"
"istimal","kullanma"
"has","özel; çok yakın"
"misli","katı"
"umum","bütün"
"aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve bağlı"
"derd-i maişet","geçim derdi"
"şuhur-u selâse","üç aylar"
"haysiyetiyle","münasebetiyle"
"kitabet","yazım"
"fütur","usanç, gevşeklik"
"beyan","açıklama, izah"
"bilâkis","aksine, tersine"
"maişet","geçim, yaşayış"
"rahat-ı kalb","kalb rahatlığı, kalbin huzurlu ve tasasız oluşu"
"bereket","bolluk"
"ibadet-i tefekkürî","tefekkür ibadeti"
"nev’","çeşit, tür"
"saniyen","ikinci olarak"
"şakirt","talebe, öğrenci"
"hususî","özel"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"tezahür","görünme, belirme"
"serbestiyet","serbestlik"
"hakikaten","gerçekten"
"emsalsiz","benzersiz"
"katî","şüphesiz, tereddütsüz, kesin"
"kanaat","emin olmak; tatmin olmak"
"bahadır","kahraman, cesur, yiğit"
"birader","kardeş"
"mevki","konum"
"acip","acayip, tuhaf"
"celb","getirme"
"fütuhat-ı Nuriye","Risale-i Nur’un zaferleri; Risale-i Nur’un kalpleri fethetmesi"
"mukaddeme","başlangıç"
"tab’","baskı, basma"
"neşredilme","yayınlama"
"sıhhatli","yanlışsız ve eksiksiz"
"münasip","uygun"
"havale etmek","göndermek, bırakmak"
"saniyen","ikinci olarak"
"hâlis","içten, katıksız, samimî"
"aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve bağlı"
"derd-i maişet","geçim derdi"
"şuhur-u selâse","üç aylar"
"haysiyetiyle","münasebetiyle"
"kitabet","yazım"
"fütur","usanç, gevşeklik"
"beyan","açıklama, izah"
"bilâkis","aksine, tersine"
"maişet","geçim, yaşayış"
"rahat-ı kalb","kalb rahatlığı, kalbin huzurlu ve tasasız oluşu"
"bereket","bolluk"
"ibadet-i tefekkürî","tefekkür ibadeti"
"nev’","çeşit, tür"
"saniyen","ikinci olarak"
"şakirt","talebe, öğrenci"
"hususî","özel"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"tezahür","görünme, belirme"
"serbestiyet","serbestlik"
"hakikaten","gerçekten"
"emsalsiz","benzersiz"
"katî","şüphesiz, tereddütsüz, kesin"
"kanaat","emin olmak; tatmin olmak"
"bahadır","kahraman, cesur, yiğit"
"birader","kardeş"
"mevki","konum"
"acip","acayip, tuhaf"
"celb","getirme"
"fütuhat-ı Nuriye","Risale-i Nur’un zaferleri; Risale-i Nur’un kalpleri fethetmesi"
"mukaddeme","başlangıç"
"tab’","baskı, basma"
"neşredilme","yayınlama"
"sıhhatli","yanlışsız ve eksiksiz"
"münasip","uygun"
"havale etmek","göndermek, bırakmak"
"saniyen","ikinci olarak"
"hâlis","içten, katıksız, samimî"
"bârekâllah","Allah hayırlı ve bereketli kılsın"
"teşcî","cesaretlendirme"
"müfessir","Kur’ân âyetlerini çeşitli yönleriyle yorumlayan kişi"
"şakirt","talebe, öğrenci"
"şuhur-u selâse","üç aylar"
"aziz","çok değerli, izzetli, saygın"
"sıddık","çok doğru ve bağlı"
"sadakat","bağlılık, sebat"
"evlâd","çocuklar"
"ahfad","evlâdlar, torunlar"
"refika","eş, hanım"
"vaaz","cami, mescit gibi yerlerde yapılan dinî konuşma"
"vasiyet","bir kimsenin öldükten sonra yapılmasını istediği şey"
"tekmil","tamamlama"
"mezaristan","mezarlık"
"defnetme","gömme"
"keramet","Allah’ın bir ikramı olarak görünen olağanüstü hâl ve fiil"
"mukabele","karşılık"
"iptidâ-yı medrese-i Nuriye","Nur medreselerinin başlangıç yeri, Risale-i Nur’un ortaya ilk çıktığı yer; Barla"
"ihtar","hatırlatma, ikaz"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"hane","ev"
"menzil","durak, yer"
"âmin","“Allah’ım kabul eyle”"
"zahir","açık, âşikar"
"hüsn-ü hâtime","güzel son"
"mazhar","ayna olma, erişme"
"tâziye","başsağlığı, tesellî"
"hissedar","pay sahibi"
"tebliğ","bildirme"
"saniyen","ikinci olarak"
"alâkadar","alâkalı, ilgili"
"hakikat","gerçek, doğru"
"vaaz","dinî konular üzerinde konuşup nasihat etme"
"tashih","düzeltme"
"nüsha","yazılı bir şeyden çıkarılan kopya"
"umum","bütün, herkes"
"tevzi","dağıtma"
"muhabere","haberleşme, konuşma"
"neşir","yayılma, yayma"
"muvaffakiyet","başarı"
"müstakil","bağımsız"
"medrese-i Nuriye","Risale-i Nur’un okunduğu yer"
"merhum","rahmete kavuşmuş, vefat etmiş"
"mâsum","günahsız, suçsuz; çocuk"
"sâir","diğer"
"şakirt","talebe, öğrenci"
"mezaristan","mezarlık"
"defnolma","gömülme"
"ihtar","hatırlatma, uyarı"
"saadet","mutluluk"
"meşreb","hareket tarzı, metod"
"şark","doğu"
"tâziye","başsağlığı, tesellî"
"hissedar","pay sahibi"
"tebliğ","bildirme"
"saniyen","ikinci olarak"
"alâkadar","alâkalı, ilgili"
"hakikat","gerçek, doğru"
"vaaz","dinî konular üzerinde konuşup nasihat etme"
"tashih","düzeltme"
"nüsha","yazılı bir şeyden çıkarılan kopya"
"umum","bütün, herkes"
"tevzi","dağıtma"
"muhabere","haberleşme, konuşma"
"neşir","yayılma, yayma"
"muvaffakiyet","başarı"
"müstakil","bağımsız"
"medrese-i Nuriye","Risale-i Nur’un okunduğu yer"
"merhum","rahmete kavuşmuş, vefat etmiş"
"mâsum","günahsız, suçsuz; çocuk"
"sâir","diğer"
"şakirt","talebe, öğrenci"
"mezaristan","mezarlık"
"defnolma","gömülme"
"ihtar","hatırlatma, uyarı"
"saadet","mutluluk"
"meşreb","hareket tarzı, metod"
"şark","doğu"
"garp","batı"
"şimal","kuzey"
"cenup","güney"
"berzah","öldükten sonra ruhların gittiği, dünya ile âhiret arasındaki âlem"
"teskin etme","rahatlatma"
"kesretli","pek çok"
"muhafaza","koruma, saklama"
"neşir","yayma"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"evvelâ","birincisi"
"Leyle-i Berât","Berât gecesi"
"Ramazan-ı Şerif","mübarek Ramazan ayı"
"keramet","Allah’ı bir ikramı olarak görülen olağanüstü şey"
"emare","belirti, işaret"
"tashih","düzeltme"
"haşiye","dipnot, açıklayıcı not"
"nev","çeşit, tür"
"teessüf","üzülme, hayıflanma"
"berât","temize çıkma, suçsuz olduğunun anlaşılması"
"hüsn-ü zan","güzel düşünce"
"senâ","övme, methetme"
"tebdil","değiştirme"
"ihanet","hakaret etme, aşağılama"
"teveccüh-ü âmme","herkesin ilgisi ve sevgisi"
"garp","batı"
"şimal","kuzey"
"cenup","güney"
"berzah","öldükten sonra ruhların gittiği, dünya ile âhiret arasındaki âlem"
"teskin etme","rahatlatma"
"kesretli","pek çok"
"muhafaza","koruma, saklama"
"neşir","yayma"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve bağlı"
"evvelâ","birincisi"
"Leyle-i Berât","Berât gecesi"
"Ramazan-ı Şerif","mübarek Ramazan ayı"
"keramet","Allah’ı bir ikramı olarak görülen olağanüstü şey"
"emare","belirti, işaret"
"tashih","düzeltme"
"haşiye","dipnot, açıklayıcı not"
"nev","çeşit, tür"
"teessüf","üzülme, hayıflanma"
"berât","temize çıkma, suçsuz olduğunun anlaşılması"
"hüsn-ü zan","güzel düşünce"
"senâ","övme, methetme"
"tebdil","değiştirme"
"ihanet","hakaret etme, aşağılama"
"teveccüh-ü âmme","herkesin ilgisi ve sevgisi"
"şakirt","talebe, öğrenci"
"teessür","üzüntü"
"müteessir","etkilenen, üzülen"
"samimâne","içten, gönülden gelerek"
"âlimâne","âlimlere yakışır bir şekilde"
"hürmetkârâne","hürmet ederek"
"âmir","emreden"
"teessürat","üzüntüler"
"bedbaht","kötü bahtlı, tahlihsiz"
"medih","övgü, şükür"
"cebir","zorlama"
"ihanet","hakaret, aşağılama"
"tevafuk","denk gelme, uygunluk"
"sadakat","bağlılık, sebat"
"keramet","Allah’ın bir ikramı olarak görünen olağanüstü hâl ve fiil"
"kanaat etme","inanma"
"tebeyyün","belli olma, görünüp anlaşılma, ortaya çıkma"
"celb etmek","getirmek; çağırmak"
"nazar","bakış, düşünce"
"müttehem","suçlanan"
"vaziyet","durum, hâl"
"dâvâ vekili","avukat"
"münzevî","bir köşeye çekilip ibadetle uğraşan, vaktini ibadetle geçiren"
"ihanetkâr","hakaret eden, aşağılayan"
"müdafaat","müdafaalar, savunmalar"
"zelzele","deprem"
"kat’î","kesin"
"tahkirkârâne","hakaret ederek, aşağılarcasına"
"şetmetmek","sövüp saymak, küfretmek"
"emr-i cebrî","zorakî emir, iş"
"vesile-i def-i belâ","belâyı def etme vesilesi"
"tâtile uğrama","terkedilme"
"tevazukârâne","alçak gönüllü olana yakışır şekilde"
"mahviyetkârane","alçakgönüllülükle"
"hâlisane","temiz kalplilikle, safiyetle"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"haslar","Üstadın çok değer verdiği, ilk sıradaki talebeler"
"mecmua","belli bir konuda yazılan yazıların toplandığı eser, kitap, dergi"
"zabıta","polis"
"hasbihal","konuşmak, görüşmek"
"hukuk","haklar"
"mucip","gerektiren"
"sual","istek"
"şekvâ","şikâyet"
"vasıta","araç"
"makamat","makamlar"
"istirahat","rahat, huzur"
"suret","kopya"
"bilâkis","aksine, tersine"
"tahkik etmek","araştırmak"
"ayn-ı hakikat","gerçeğin kendisi"
"nazara almak","göz önünde bulundurmak"
"nüsha","kopya"
"zerre kadar","çok az miktar, en ufak"
"medar-ı mesuliyet","sorumluluk sebebi"
"maslahat","fayda, gaye"
"âhiret","öteki dünya; öldükten sonraki sonsuz hayat"
"biçare","çaresiz"
"bilhassa","özellikle"
"ihbar","haber verme"
"mânidar","anlamlı"
"şakirt","talebe, öğrenci"
"tecavüz","haddi aşma, ileri gitme"
"alâkadar","bağlı, alâkalı, ilgili"
"medar-ı hayret","hayret sebebi"
"hikmet","sebep, sır, gaye"
"kat’î","kesin bir şekilde"
"cebren","zorla, baskıyla"
"müdafaat","savunmalar"
"alâkadar","bağlı, alâkalı, ilgili"
"ihtar","hatırlatma, uyarı"
"taarruz","saldırı"
"cüzî","küçük, az, ferdî"
"bedbaht","bahtsız, alçak"
"şetmetmek","sövüp saymak, küfretmek"
"nüfuz","bir kimsenin veya kurumun emir ve hükümlerinin işlenmesi"
"irsiyet","soydan gelen, soyaçekim, veraset"
"sükûn","sessizlik"
"temkin","ağırbaşlılık, ihtiyatlı hareket etme"
"itidal-i dem","soğukkanlılık"
"teskin etmek","yatıştırmak, sakinleştirmek"
"salisen","üçüncü olarak"
"merhum","rahmete kavuşmuş, vefat etmiş"
"medrese-i Nuriye","Risale-i Nur’un okunduğu yer"
"berzahî","kabir âlemine ait"
"uhrevî","âhirete ait"
"menzil","yer, mekân"
"hazînane","hüzünlü bir şekilde"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve sadık"
"Mu’cizât-ı Ahmediye","Peygamber Efendimizin (a.s.m.) gösterdiği mu’cizeleri anlatan On Dukuzuncu Mektup"
"cihet","yön"
"kerime","kız evlât"
"teksir etmek","çoğaltmak"
"fedakârane","fedakârca"
"deruhde etmek","üstüne almak, yüklenmek"
"ruh u can","ruh ve can, bütün içtenlik"
"medar-ı hayret","hayret sebebi"
"hikmet","sebep, sır, gaye"
"kat’î","kesin bir şekilde"
"cebren","zorla, baskıyla"
"müdafaat","savunmalar"
"alâkadar","bağlı, alâkalı, ilgili"
"ihtar","hatırlatma, uyarı"
"taarruz","saldırı"
"cüzî","küçük, az, ferdî"
"bedbaht","bahtsız, alçak"
"şetmetmek","sövüp saymak, küfretmek"
"nüfuz","bir kimsenin veya kurumun emir ve hükümlerinin işlenmesi"
"irsiyet","soydan gelen, soyaçekim, veraset"
"sükûn","sessizlik"
"temkin","ağırbaşlılık, ihtiyatlı hareket etme"
"itidal-i dem","soğukkanlılık"
"teskin etmek","yatıştırmak, sakinleştirmek"
"salisen","üçüncü olarak"
"merhum","rahmete kavuşmuş, vefat etmiş"
"medrese-i Nuriye","Risale-i Nur’un okunduğu yer"
"berzahî","kabir âlemine ait"
"uhrevî","âhirete ait"
"menzil","yer, mekân"
"hazînane","hüzünlü bir şekilde"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve sadık"
"Mu’cizât-ı Ahmediye","Peygamber Efendimizin (a.s.m.) gösterdiği mu’cizeleri anlatan On Dukuzuncu Mektup"
"cihet","yön"
"kerime","kız evlât"
"teksir etmek","çoğaltmak"
"fedakârane","fedakârca"
"deruhde etmek","üstüne almak, yüklenmek"
"ruh u can","ruh ve can, bütün içtenlik"
"fevkalâde","olağanüstü"
"meyvedar","meyveli, verimli"
"sabık","önceki"
"mâşaallah","Allah ne güzel dilemiş ve yaratmış"
"bârekâllah","Allah hayırlı ve bereketli kılsın"
"veffakakümullah","Allah sizleri muvaffak etsin"
"haşiye","dipnot, açıklayıcı not"
"lâtif","güzel, hoş"
"tevafuk","denk gelme, uygunluk"
"malûm","bilinen, belli"
"taarruz","saldırı, hücum"
"fütur","usanç, gevşeklik"
"tafsili","ayrıntılı, detaylı"
"nümune","örnek"
"ezan-ı Muhammedî","Hz. Muhammed’in (a.s.m.) tebliğ ettiği dinin ezanı"
"ihanet","hakaret etme, aşağılama"
"emr-i cebrî","bir işi yapmaya zorlama"
"rahmet","ihsan, bağış"
"mahzun","hüzünlü"
"inşirah","ferahlanma, sevinme, açılma"
"tetabuk","uygunluk"
"inşaallah","Allah dilerse"
"fa’l-i hayır","hayırlı iş, faaliyet"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve sadık"
"tevafuk","denk gelme, uygunluk"
"mânidar","anlamlı"
"tazyik","baskı, sıkıntı"
"nüsha","kopya"
"mektubat","mektuplar"
"mümâşât","hoş geçinme, başkalarının fikrine katılıyormuş gibi görünme, uyuşma"
"tenezzül etmek","inmek, alçalmak"
"mümanaat","engelleme, set çekme"
"ruhanî","maddî yapısı olmayan ve gözle görülemeyen ruh âlemine ait varlık"
"temessül etmek","belirmek, şekillenip görünmek"
"muvaffakiyet","başarı"
"ruh u can","ruh ve can, bütün içtenlikle"
"ihtiyat","tedbirli hareket etme"
"ihtar etmek","hatırlatmak"
"izale etmek","gidermek, ortadan kaldırmak"
"mesrur eylemek","mutlu etmek"
"kesretli","çok sayıda"
"neşir","yayılma"
"muhafaza etme","koruma"
"Evrad-ı Bahaiye","Risale-i Nur’un genelinde Evrâd-ı Kudsiye adıyla zikredilir"
"âhir","en son"
"ihtitam-ı Bahaiye","Şâh-ı Nakşibend Hazretlerinin devamlı okuduğu virdin son bölümü"
"hâtime","son bölüm"
"kudsî","mukaddes, kutsal"
"keşfen","mânevî alanlarda keşifler yaparak"
"müşahede etmek","görmek"
"tahsinkârâne","iyilik ve güzelliğini överek"
"Bahaiye virdi","Risale-i Nur’un genelinde Evrâd-ı Kudsiye adıyla zikredilir"
"intişar","yayılma, yayma"
"muavenet","yardım"
"ilhak eylemek","eklemek, ilâve etmek"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve sadık"
"acip","acayip, şaşırtıcı"
"elem","sıkıntı, üzüntü"
"musibetzede","belâya, sıkıntıya düşmüş olan kimse"
"iştirak etmek","ortak olma, katılma"
"müteaddit","bir çok, çeşitli"
"vecih","şekil, tarz"
"nazar","bakış, görüş, düşünce"
"nass-ı hadis","hadisin hükmü"
"musibet","belâ, dert, felâket"
"ehl-i iman","Allah’a inananlar, mü’minler"
"zâyi","elden çıkan, kaybolan"
"sadaka","Allah rızası için ihtiyaç sahibi kişilere yapılan yardım"
"hususan","bilhassa, özellikle"
"izale etmek","gidermek, ortadan kaldırmak"
"mesrur eylemek","mutlu etmek"
"kesretli","çok sayıda"
"neşir","yayılma"
"muhafaza etme","koruma"
"Evrad-ı Bahaiye","Risale-i Nur’un genelinde Evrâd-ı Kudsiye adıyla zikredilir"
"âhir","en son"
"ihtitam-ı Bahaiye","Şâh-ı Nakşibend Hazretlerinin devamlı okuduğu virdin son bölümü"
"hâtime","son bölüm"
"kudsî","mukaddes, kutsal"
"keşfen","mânevî alanlarda keşifler yaparak"
"müşahede etmek","görmek"
"tahsinkârâne","iyilik ve güzelliğini överek"
"Bahaiye virdi","Risale-i Nur’un genelinde Evrâd-ı Kudsiye adıyla zikredilir"
"intişar","yayılma, yayma"
"muavenet","yardım"
"ilhak eylemek","eklemek, ilâve etmek"
"aziz","çok değerli, izzetli"
"sıddık","çok doğru ve sadık"
"acip","acayip, şaşırtıcı"
"elem","sıkıntı, üzüntü"
"musibetzede","belâya, sıkıntıya düşmüş olan kimse"
"iştirak etmek","ortak olma, katılma"
"müteaddit","bir çok, çeşitli"
